timestamp,y,hour,dow,is_weekend,sin_h,cos_h,lag1,lag2,lag24,roll24
2025-02-03 04:00:00+00:00,617.0,4,0,0,0.8660254037844386,0.5000000000000001,624.0,626.0,631.0,581.875
2025-02-03 05:00:00+00:00,606.0,5,0,0,0.9659258262890683,0.25881904510252074,617.0,624.0,633.0,581.2916666666666
2025-02-03 06:00:00+00:00,605.0,6,0,0,1.0,6.123233995736766e-17,606.0,617.0,634.0,580.1666666666666
2025-02-03 07:00:00+00:00,594.0,7,0,0,0.9659258262890683,-0.25881904510252063,605.0,606.0,643.0,578.9583333333334
2025-02-03 08:00:00+00:00,540.0,8,0,0,0.8660254037844387,-0.4999999999999998,594.0,605.0,569.0,576.9166666666666
2025-02-03 09:00:00+00:00,488.0,9,0,0,0.7071067811865476,-0.7071067811865475,540.0,594.0,508.0,575.7083333333334
2025-02-03 10:00:00+00:00,441.0,10,0,0,0.49999999999999994,-0.8660254037844387,488.0,540.0,455.0,574.875
2025-02-03 11:00:00+00:00,432.0,11,0,0,0.258819045102521,-0.9659258262890682,441.0,488.0,432.0,574.2916666666666
2025-02-03 12:00:00+00:00,432.0,12,0,0,1.2246467991473532e-16,-1.0,432.0,441.0,429.0,574.2916666666666
2025-02-03 13:00:00+00:00,447.0,13,0,0,-0.2588190451025208,-0.9659258262890683,432.0,432.0,448.0,574.4166666666666
2025-02-03 14:00:00+00:00,487.0,14,0,0,-0.4999999999999997,-0.8660254037844388,447.0,432.0,498.0,574.375
2025-02-03 15:00:00+00:00,539.0,15,0,0,-0.7071067811865471,-0.7071067811865479,487.0,447.0,562.0,573.9166666666666
2025-02-03 16:00:00+00:00,598.0,16,0,0,-0.8660254037844385,-0.5000000000000004,539.0,487.0,640.0,572.9583333333334
2025-02-03 17:00:00+00:00,586.0,17,0,0,-0.9659258262890683,-0.25881904510252063,598.0,539.0,645.0,571.2083333333334
2025-02-03 18:00:00+00:00,540.0,18,0,0,-1.0,-1.8369701987210297e-16,586.0,598.0,631.0,568.75
2025-02-03 19:00:00+00:00,529.0,19,0,0,-0.9659258262890684,0.2588190451025203,540.0,586.0,628.0,564.9583333333334
2025-02-03 20:00:00+00:00,524.0,20,0,0,-0.8660254037844386,0.5000000000000001,529.0,540.0,603.0,560.8333333333334
2025-02-03 21:00:00+00:00,550.0,21,0,0,-0.7071067811865477,0.7071067811865474,524.0,529.0,620.0,557.5416666666666
2025-02-03 22:00:00+00:00,550.0,22,0,0,-0.5000000000000004,0.8660254037844384,550.0,524.0,634.0,554.625
2025-02-03 23:00:00+00:00,544.0,23,0,0,-0.25881904510252157,0.9659258262890681,550.0,550.0,623.0,551.125
2025-02-04 00:00:00+00:00,585.0,0,1,0,0.0,1.0,544.0,550.0,618.0,547.8333333333334
2025-02-04 01:00:00+00:00,592.0,1,1,0,0.25881904510252074,0.9659258262890683,585.0,544.0,631.0,546.4583333333334
2025-02-04 02:00:00+00:00,545.0,2,1,0,0.49999999999999994,0.8660254037844387,592.0,585.0,626.0,544.8333333333334
2025-02-04 03:00:00+00:00,545.0,3,1,0,0.7071067811865476,0.7071067811865476,545.0,592.0,624.0,541.4583333333334
2025-02-04 04:00:00+00:00,542.0,4,1,0,0.8660254037844386,0.5000000000000001,545.0,545.0,617.0,538.1666666666666
2025-02-04 05:00:00+00:00,530.0,5,1,0,0.9659258262890683,0.25881904510252074,542.0,545.0,606.0,535.0416666666666
2025-02-04 06:00:00+00:00,540.0,6,1,0,1.0,6.123233995736766e-17,530.0,542.0,605.0,531.875
2025-02-04 07:00:00+00:00,519.0,7,1,0,0.9659258262890683,-0.25881904510252063,540.0,530.0,594.0,529.1666666666666
2025-02-04 08:00:00+00:00,461.0,8,1,0,0.8660254037844387,-0.4999999999999998,519.0,540.0,540.0,526.0416666666666
2025-02-04 09:00:00+00:00,429.0,9,1,0,0.7071067811865476,-0.7071067811865475,461.0,519.0,488.0,522.75
2025-02-04 10:00:00+00:00,407.0,10,1,0,0.49999999999999994,-0.8660254037844387,429.0,461.0,441.0,520.2916666666666
2025-02-04 11:00:00+00:00,402.0,11,1,0,0.258819045102521,-0.9659258262890682,407.0,429.0,432.0,518.875
2025-02-04 12:00:00+00:00,397.0,12,1,0,1.2246467991473532e-16,-1.0,402.0,407.0,432.0,517.625
2025-02-04 13:00:00+00:00,406.0,13,1,0,-0.2588190451025208,-0.9659258262890683,397.0,402.0,447.0,516.1666666666666
2025-02-04 14:00:00+00:00,447.0,14,1,0,-0.4999999999999997,-0.8660254037844388,406.0,397.0,487.0,514.4583333333334
2025-02-04 15:00:00+00:00,476.0,15,1,0,-0.7071067811865471,-0.7071067811865479,447.0,406.0,539.0,512.7916666666666
2025-02-04 16:00:00+00:00,494.0,16,1,0,-0.8660254037844385,-0.5000000000000004,476.0,447.0,598.0,510.1666666666667
2025-02-04 17:00:00+00:00,486.0,17,1,0,-0.9659258262890683,-0.25881904510252063,494.0,476.0,586.0,505.8333333333333
2025-02-04 18:00:00+00:00,464.0,18,1,0,-1.0,-1.8369701987210297e-16,486.0,494.0,540.0,501.6666666666667
2025-02-04 19:00:00+00:00,446.0,19,1,0,-0.9659258262890684,0.2588190451025203,464.0,486.0,529.0,498.5
2025-02-04 20:00:00+00:00,451.0,20,1,0,-0.8660254037844386,0.5000000000000001,446.0,464.0,524.0,495.0416666666667
2025-02-04 21:00:00+00:00,450.0,21,1,0,-0.7071067811865477,0.7071067811865474,451.0,446.0,550.0,492.0
2025-02-04 22:00:00+00:00,449.0,22,1,0,-0.5000000000000004,0.8660254037844384,450.0,451.0,550.0,487.8333333333333
2025-02-04 23:00:00+00:00,437.0,23,1,0,-0.25881904510252157,0.9659258262890681,449.0,450.0,544.0,483.625
2025-02-05 00:00:00+00:00,433.0,0,2,0,0.0,1.0,437.0,449.0,585.0,479.1666666666667
2025-02-05 01:00:00+00:00,429.0,1,2,0,0.25881904510252074,0.9659258262890683,433.0,437.0,592.0,472.8333333333333
2025-02-05 02:00:00+00:00,426.0,2,2,0,0.49999999999999994,0.8660254037844387,429.0,433.0,545.0,466.0416666666667
2025-02-05 03:00:00+00:00,430.0,3,2,0,0.7071067811865476,0.7071067811865476,426.0,429.0,545.0,461.0833333333333
2025-02-05 04:00:00+00:00,437.0,4,2,0,0.8660254037844386,0.5000000000000001,430.0,426.0,542.0,456.2916666666667
2025-02-05 05:00:00+00:00,442.0,5,2,0,0.9659258262890683,0.25881904510252074,437.0,430.0,530.0,451.9166666666667
2025-02-05 06:00:00+00:00,456.0,6,2,0,1.0,6.123233995736766e-17,442.0,437.0,540.0,448.25
2025-02-05 07:00:00+00:00,462.0,7,2,0,0.9659258262890683,-0.25881904510252063,456.0,442.0,519.0,444.75
2025-02-05 08:00:00+00:00,455.0,8,2,0,0.8660254037844387,-0.4999999999999998,462.0,456.0,461.0,442.375
2025-02-05 09:00:00+00:00,436.0,9,2,0,0.7071067811865476,-0.7071067811865475,455.0,462.0,429.0,442.125
2025-02-05 10:00:00+00:00,431.0,10,2,0,0.49999999999999994,-0.8660254037844387,436.0,455.0,407.0,442.4166666666667
2025-02-05 11:00:00+00:00,430.0,11,2,0,0.258819045102521,-0.9659258262890682,431.0,436.0,402.0,443.4166666666667
2025-02-05 12:00:00+00:00,432.0,12,2,0,1.2246467991473532e-16,-1.0,430.0,431.0,397.0,444.5833333333333
2025-02-05 13:00:00+00:00,440.0,13,2,0,-0.2588190451025208,-0.9659258262890683,432.0,430.0,406.0,446.0416666666667
2025-02-05 14:00:00+00:00,465.0,14,2,0,-0.4999999999999997,-0.8660254037844388,440.0,432.0,447.0,447.4583333333333
2025-02-05 15:00:00+00:00,497.0,15,2,0,-0.7071067811865471,-0.7071067811865479,465.0,440.0,476.0,448.2083333333333
2025-02-05 16:00:00+00:00,537.0,16,2,0,-0.8660254037844385,-0.5000000000000004,497.0,465.0,494.0,449.0833333333333
2025-02-05 17:00:00+00:00,539.0,17,2,0,-0.9659258262890683,-0.25881904510252063,537.0,497.0,486.0,450.875
2025-02-05 18:00:00+00:00,540.0,18,2,0,-1.0,-1.8369701987210297e-16,539.0,537.0,464.0,453.0833333333333
2025-02-05 19:00:00+00:00,544.0,19,2,0,-0.9659258262890684,0.2588190451025203,540.0,539.0,446.0,456.25
2025-02-05 20:00:00+00:00,545.0,20,2,0,-0.8660254037844386,0.5000000000000001,544.0,540.0,451.0,460.3333333333333
2025-02-05 21:00:00+00:00,564.0,21,2,0,-0.7071067811865477,0.7071067811865474,545.0,544.0,450.0,464.25
2025-02-05 22:00:00+00:00,568.0,22,2,0,-0.5000000000000004,0.8660254037844384,564.0,545.0,449.0,469.0
2025-02-05 23:00:00+00:00,597.0,23,2,0,-0.25881904510252157,0.9659258262890681,568.0,564.0,437.0,473.9583333333333
2025-02-06 00:00:00+00:00,595.0,0,3,0,0.0,1.0,597.0,568.0,433.0,480.625
2025-02-06 01:00:00+00:00,601.0,1,3,0,0.25881904510252074,0.9659258262890683,595.0,597.0,429.0,487.375
2025-02-06 02:00:00+00:00,590.0,2,3,0,0.49999999999999994,0.8660254037844387,601.0,595.0,426.0,494.5416666666667
2025-02-06 03:00:00+00:00,586.0,3,3,0,0.7071067811865476,0.7071067811865476,590.0,601.0,430.0,501.375
2025-02-06 04:00:00+00:00,589.0,4,3,0,0.8660254037844386,0.5000000000000001,586.0,590.0,437.0,507.875
2025-02-06 05:00:00+00:00,575.0,5,3,0,0.9659258262890683,0.25881904510252074,589.0,586.0,442.0,514.2083333333334
2025-02-06 06:00:00+00:00,575.0,6,3,0,1.0,6.123233995736766e-17,575.0,589.0,456.0,519.75
2025-02-06 07:00:00+00:00,579.0,7,3,0,0.9659258262890683,-0.25881904510252063,575.0,575.0,462.0,524.7083333333334
2025-02-06 08:00:00+00:00,559.0,8,3,0,0.8660254037844387,-0.4999999999999998,579.0,575.0,455.0,529.5833333333334
2025-02-06 09:00:00+00:00,532.0,9,3,0,0.7071067811865476,-0.7071067811865475,559.0,579.0,436.0,533.9166666666666
2025-02-06 10:00:00+00:00,517.0,10,3,0,0.49999999999999994,-0.8660254037844387,532.0,559.0,431.0,537.9166666666666
2025-02-06 11:00:00+00:00,505.0,11,3,0,0.258819045102521,-0.9659258262890682,517.0,532.0,430.0,541.5
2025-02-06 12:00:00+00:00,500.0,12,3,0,1.2246467991473532e-16,-1.0,505.0,517.0,432.0,544.625
2025-02-06 13:00:00+00:00,481.0,13,3,0,-0.2588190451025208,-0.9659258262890683,500.0,505.0,440.0,547.4583333333334
2025-02-06 14:00:00+00:00,482.0,14,3,0,-0.4999999999999997,-0.8660254037844388,481.0,500.0,465.0,549.1666666666666
2025-02-06 15:00:00+00:00,486.0,15,3,0,-0.7071067811865471,-0.7071067811865479,482.0,481.0,497.0,549.875
2025-02-06 16:00:00+00:00,494.0,16,3,0,-0.8660254037844385,-0.5000000000000004,486.0,482.0,537.0,549.4166666666666
2025-02-06 17:00:00+00:00,500.0,17,3,0,-0.9659258262890683,-0.25881904510252063,494.0,486.0,539.0,547.625
2025-02-06 18:00:00+00:00,493.0,18,3,0,-1.0,-1.8369701987210297e-16,500.0,494.0,540.0,546.0
2025-02-06 19:00:00+00:00,477.0,19,3,0,-0.9659258262890684,0.2588190451025203,493.0,500.0,544.0,544.0416666666666
2025-02-06 20:00:00+00:00,456.0,20,3,0,-0.8660254037844386,0.5000000000000001,477.0,493.0,545.0,541.25
2025-02-06 21:00:00+00:00,468.0,21,3,0,-0.7071067811865477,0.7071067811865474,456.0,477.0,564.0,537.5416666666666
2025-02-06 22:00:00+00:00,461.0,22,3,0,-0.5000000000000004,0.8660254037844384,468.0,456.0,568.0,533.5416666666666
2025-02-06 23:00:00+00:00,456.0,23,3,0,-0.25881904510252157,0.9659258262890681,461.0,468.0,597.0,529.0833333333334
2025-02-07 00:00:00+00:00,439.0,0,4,0,0.0,1.0,456.0,461.0,595.0,523.2083333333334
2025-02-07 01:00:00+00:00,433.0,1,4,0,0.25881904510252074,0.9659258262890683,439.0,456.0,601.0,516.7083333333334
2025-02-07 02:00:00+00:00,421.0,2,4,0,0.49999999999999994,0.8660254037844387,433.0,439.0,590.0,509.7083333333333
2025-02-07 03:00:00+00:00,415.0,3,4,0,0.7071067811865476,0.7071067811865476,421.0,433.0,586.0,502.6666666666667
2025-02-07 04:00:00+00:00,403.0,4,4,0,0.8660254037844386,0.5000000000000001,415.0,421.0,589.0,495.5416666666667
2025-02-07 05:00:00+00:00,395.0,5,4,0,0.9659258262890683,0.25881904510252074,403.0,415.0,575.0,487.7916666666667
2025-02-07 06:00:00+00:00,396.0,6,4,0,1.0,6.123233995736766e-17,395.0,403.0,575.0,480.2916666666667
2025-02-07 07:00:00+00:00,386.0,7,4,0,0.9659258262890683,-0.25881904510252063,396.0,395.0,579.0,472.8333333333333
2025-02-07 08:00:00+00:00,367.0,8,4,0,0.8660254037844387,-0.4999999999999998,386.0,396.0,559.0,464.7916666666667
2025-02-07 09:00:00+00:00,360.0,9,4,0,0.7071067811865476,-0.7071067811865475,367.0,386.0,532.0,456.7916666666667
2025-02-07 10:00:00+00:00,340.0,10,4,0,0.49999999999999994,-0.8660254037844387,360.0,367.0,517.0,449.625
2025-02-07 11:00:00+00:00,323.0,11,4,0,0.258819045102521,-0.9659258262890682,340.0,360.0,505.0,442.25
2025-02-07 12:00:00+00:00,309.0,12,4,0,1.2246467991473532e-16,-1.0,323.0,340.0,500.0,434.6666666666667
2025-02-07 13:00:00+00:00,307.0,13,4,0,-0.2588190451025208,-0.9659258262890683,309.0,323.0,481.0,426.7083333333333
2025-02-07 14:00:00+00:00,325.0,14,4,0,-0.4999999999999997,-0.8660254037844388,307.0,309.0,482.0,419.4583333333333
2025-02-07 15:00:00+00:00,343.0,15,4,0,-0.7071067811865471,-0.7071067811865479,325.0,307.0,486.0,412.9166666666667
2025-02-07 16:00:00+00:00,364.0,16,4,0,-0.8660254037844385,-0.5000000000000004,343.0,325.0,494.0,406.9583333333333
2025-02-07 17:00:00+00:00,377.0,17,4,0,-0.9659258262890683,-0.25881904510252063,364.0,343.0,500.0,401.5416666666667
2025-02-07 18:00:00+00:00,381.0,18,4,0,-1.0,-1.8369701987210297e-16,377.0,364.0,493.0,396.4166666666667
2025-02-07 19:00:00+00:00,372.0,19,4,0,-0.9659258262890684,0.2588190451025203,381.0,377.0,477.0,391.75
2025-02-07 20:00:00+00:00,366.0,20,4,0,-0.8660254037844386,0.5000000000000001,372.0,381.0,456.0,387.375
2025-02-07 21:00:00+00:00,383.0,21,4,0,-0.7071067811865477,0.7071067811865474,366.0,372.0,468.0,383.625
2025-02-07 22:00:00+00:00,384.0,22,4,0,-0.5000000000000004,0.8660254037844384,383.0,366.0,461.0,380.0833333333333
2025-02-07 23:00:00+00:00,383.0,23,4,0,-0.25881904510252157,0.9659258262890681,384.0,383.0,456.0,376.875
2025-02-08 00:00:00+00:00,382.0,0,5,1,0.0,1.0,383.0,384.0,439.0,373.8333333333333
2025-02-08 01:00:00+00:00,380.0,1,5,1,0.25881904510252074,0.9659258262890683,382.0,383.0,433.0,371.4583333333333
2025-02-08 02:00:00+00:00,382.0,2,5,1,0.49999999999999994,0.8660254037844387,380.0,382.0,421.0,369.25
2025-02-08 03:00:00+00:00,385.0,3,5,1,0.7071067811865476,0.7071067811865476,382.0,380.0,415.0,367.625
2025-02-08 04:00:00+00:00,395.0,4,5,1,0.8660254037844386,0.5000000000000001,385.0,382.0,403.0,366.375
2025-02-08 05:00:00+00:00,401.0,5,5,1,0.9659258262890683,0.25881904510252074,395.0,385.0,395.0,366.0416666666667
2025-02-08 06:00:00+00:00,409.0,6,5,1,1.0,6.123233995736766e-17,401.0,395.0,396.0,366.2916666666667
2025-02-08 07:00:00+00:00,408.0,7,5,1,0.9659258262890683,-0.25881904510252063,409.0,401.0,386.0,366.8333333333333
2025-02-08 08:00:00+00:00,368.0,8,5,1,0.8660254037844387,-0.4999999999999998,408.0,409.0,367.0,367.75
2025-02-08 09:00:00+00:00,337.0,9,5,1,0.7071067811865476,-0.7071067811865475,368.0,408.0,360.0,367.7916666666667
2025-02-08 10:00:00+00:00,314.0,10,5,1,0.49999999999999994,-0.8660254037844387,337.0,368.0,340.0,366.8333333333333
2025-02-08 11:00:00+00:00,306.0,11,5,1,0.258819045102521,-0.9659258262890682,314.0,337.0,323.0,365.75
2025-02-08 12:00:00+00:00,315.0,12,5,1,1.2246467991473532e-16,-1.0,306.0,314.0,309.0,365.0416666666667
2025-02-08 13:00:00+00:00,310.0,13,5,1,-0.2588190451025208,-0.9659258262890683,315.0,306.0,307.0,365.2916666666667
2025-02-08 14:00:00+00:00,334.0,14,5,1,-0.4999999999999997,-0.8660254037844388,310.0,315.0,325.0,365.4166666666667
2025-02-08 15:00:00+00:00,392.0,15,5,1,-0.7071067811865471,-0.7071067811865479,334.0,310.0,343.0,365.7916666666667
2025-02-08 16:00:00+00:00,451.0,16,5,1,-0.8660254037844385,-0.5000000000000004,392.0,334.0,364.0,367.8333333333333
2025-02-08 17:00:00+00:00,467.0,17,5,1,-0.9659258262890683,-0.25881904510252063,451.0,392.0,377.0,371.4583333333333
2025-02-08 18:00:00+00:00,462.0,18,5,1,-1.0,-1.8369701987210297e-16,467.0,451.0,381.0,375.2083333333333
2025-02-08 19:00:00+00:00,469.0,19,5,1,-0.9659258262890684,0.2588190451025203,462.0,467.0,372.0,378.5833333333333
2025-02-08 20:00:00+00:00,491.0,20,5,1,-0.8660254037844386,0.5000000000000001,469.0,462.0,366.0,382.625
2025-02-08 21:00:00+00:00,513.0,21,5,1,-0.7071067811865477,0.7071067811865474,491.0,469.0,383.0,387.8333333333333
2025-02-08 22:00:00+00:00,532.0,22,5,1,-0.5000000000000004,0.8660254037844384,513.0,491.0,384.0,393.25
2025-02-08 23:00:00+00:00,548.0,23,5,1,-0.25881904510252157,0.9659258262890681,532.0,513.0,383.0,399.4166666666667
2025-02-09 00:00:00+00:00,565.0,0,6,1,0.0,1.0,548.0,532.0,382.0,406.2916666666667
2025-02-09 01:00:00+00:00,562.0,1,6,1,0.25881904510252074,0.9659258262890683,565.0,548.0,380.0,413.9166666666667
2025-02-09 02:00:00+00:00,560.0,2,6,1,0.49999999999999994,0.8660254037844387,562.0,565.0,382.0,421.5
2025-02-09 03:00:00+00:00,552.0,3,6,1,0.7071067811865476,0.7071067811865476,560.0,562.0,385.0,428.9166666666667
2025-02-09 04:00:00+00:00,546.0,4,6,1,0.8660254037844386,0.5000000000000001,552.0,560.0,395.0,435.875
2025-02-09 05:00:00+00:00,535.0,5,6,1,0.9659258262890683,0.25881904510252074,546.0,552.0,401.0,442.1666666666667
2025-02-09 06:00:00+00:00,542.0,6,6,1,1.0,6.123233995736766e-17,535.0,546.0,409.0,447.75
2025-02-09 07:00:00+00:00,552.0,7,6,1,0.9659258262890683,-0.25881904510252063,542.0,535.0,408.0,453.2916666666667
2025-02-09 08:00:00+00:00,473.0,8,6,1,0.8660254037844387,-0.4999999999999998,552.0,542.0,368.0,459.2916666666667
2025-02-09 09:00:00+00:00,425.0,9,6,1,0.7071067811865476,-0.7071067811865475,473.0,552.0,337.0,463.6666666666667
2025-02-09 10:00:00+00:00,387.0,10,6,1,0.49999999999999994,-0.8660254037844387,425.0,473.0,314.0,467.3333333333333
2025-02-09 11:00:00+00:00,373.0,11,6,1,0.258819045102521,-0.9659258262890682,387.0,425.0,306.0,470.375
2025-02-09 12:00:00+00:00,359.0,12,6,1,1.2246467991473532e-16,-1.0,373.0,387.0,315.0,473.1666666666667
2025-02-09 13:00:00+00:00,371.0,13,6,1,-0.2588190451025208,-0.9659258262890683,359.0,373.0,310.0,475.0
2025-02-09 14:00:00+00:00,416.0,14,6,1,-0.4999999999999997,-0.8660254037844388,371.0,359.0,334.0,477.5416666666667
2025-02-09 15:00:00+00:00,436.0,15,6,1,-0.7071067811865471,-0.7071067811865479,416.0,371.0,392.0,480.9583333333333
2025-02-09 16:00:00+00:00,459.0,16,6,1,-0.8660254037844385,-0.5000000000000004,436.0,416.0,451.0,482.7916666666667
2025-02-09 17:00:00+00:00,477.0,17,6,1,-0.9659258262890683,-0.25881904510252063,459.0,436.0,467.0,483.125
2025-02-09 18:00:00+00:00,475.0,18,6,1,-1.0,-1.8369701987210297e-16,477.0,459.0,462.0,483.5416666666667
2025-02-09 19:00:00+00:00,461.0,19,6,1,-0.9659258262890684,0.2588190451025203,475.0,477.0,469.0,484.0833333333333
2025-02-09 20:00:00+00:00,467.0,20,6,1,-0.8660254037844386,0.5000000000000001,461.0,475.0,491.0,483.75
2025-02-09 21:00:00+00:00,472.0,21,6,1,-0.7071067811865477,0.7071067811865474,467.0,461.0,513.0,482.75
2025-02-09 22:00:00+00:00,487.0,22,6,1,-0.5000000000000004,0.8660254037844384,472.0,467.0,532.0,481.0416666666667
2025-02-09 23:00:00+00:00,480.0,23,6,1,-0.25881904510252157,0.9659258262890681,487.0,472.0,548.0,479.1666666666667
2025-02-10 00:00:00+00:00,479.0,0,0,0,0.0,1.0,480.0,487.0,565.0,476.3333333333333
2025-02-10 01:00:00+00:00,472.0,1,0,0,0.25881904510252074,0.9659258262890683,479.0,480.0,562.0,472.75
2025-02-10 02:00:00+00:00,464.0,2,0,0,0.49999999999999994,0.8660254037844387,472.0,479.0,560.0,469.0
2025-02-10 03:00:00+00:00,460.0,3,0,0,0.7071067811865476,0.7071067811865476,464.0,472.0,552.0,465.0
2025-02-10 04:00:00+00:00,458.0,4,0,0,0.8660254037844386,0.5000000000000001,460.0,464.0,546.0,461.1666666666667
2025-02-10 05:00:00+00:00,453.0,5,0,0,0.9659258262890683,0.25881904510252074,458.0,460.0,535.0,457.5
2025-02-10 06:00:00+00:00,458.0,6,0,0,1.0,6.123233995736766e-17,453.0,458.0,542.0,454.0833333333333
2025-02-10 07:00:00+00:00,446.0,7,0,0,0.9659258262890683,-0.25881904510252063,458.0,453.0,552.0,450.5833333333333
2025-02-10 08:00:00+00:00,412.0,8,0,0,0.8660254037844387,-0.4999999999999998,446.0,458.0,473.0,446.1666666666667
2025-02-10 09:00:00+00:00,375.0,9,0,0,0.7071067811865476,-0.7071067811865475,412.0,446.0,425.0,443.625
2025-02-10 10:00:00+00:00,355.0,10,0,0,0.49999999999999994,-0.8660254037844387,375.0,412.0,387.0,441.5416666666667
2025-02-10 11:00:00+00:00,359.0,11,0,0,0.258819045102521,-0.9659258262890682,355.0,375.0,373.0,440.2083333333333
2025-02-10 12:00:00+00:00,355.0,12,0,0,1.2246467991473532e-16,-1.0,359.0,355.0,359.0,439.625
2025-02-10 13:00:00+00:00,362.0,13,0,0,-0.2588190451025208,-0.9659258262890683,355.0,359.0,371.0,439.4583333333333
2025-02-10 14:00:00+00:00,375.0,14,0,0,-0.4999999999999997,-0.8660254037844388,362.0,355.0,416.0,439.0833333333333
2025-02-10 15:00:00+00:00,389.0,15,0,0,-0.7071067811865471,-0.7071067811865479,375.0,362.0,436.0,437.375
2025-02-10 16:00:00+00:00,388.0,16,0,0,-0.8660254037844385,-0.5000000000000004,389.0,375.0,459.0,435.4166666666667
2025-02-10 17:00:00+00:00,373.0,17,0,0,-0.9659258262890683,-0.25881904510252063,388.0,389.0,477.0,432.4583333333333
2025-02-10 18:00:00+00:00,371.0,18,0,0,-1.0,-1.8369701987210297e-16,373.0,388.0,475.0,428.125
2025-02-10 19:00:00+00:00,362.0,19,0,0,-0.9659258262890684,0.2588190451025203,371.0,373.0,461.0,423.7916666666667
2025-02-10 20:00:00+00:00,360.0,20,0,0,-0.8660254037844386,0.5000000000000001,362.0,371.0,467.0,419.6666666666667
2025-02-10 21:00:00+00:00,361.0,21,0,0,-0.7071067811865477,0.7071067811865474,360.0,362.0,472.0,415.2083333333333
2025-02-10 22:00:00+00:00,358.0,22,0,0,-0.5000000000000004,0.8660254037844384,361.0,360.0,487.0,410.5833333333333
2025-02-10 23:00:00+00:00,346.0,23,0,0,-0.25881904510252157,0.9659258262890681,358.0,361.0,480.0,405.2083333333333
2025-02-11 00:00:00+00:00,343.0,0,1,0,0.0,1.0,346.0,358.0,479.0,399.625
2025-02-11 01:00:00+00:00,322.0,1,1,0,0.25881904510252074,0.9659258262890683,343.0,346.0,472.0,393.9583333333333
2025-02-11 02:00:00+00:00,322.0,2,1,0,0.49999999999999994,0.8660254037844387,322.0,343.0,464.0,387.7083333333333
2025-02-11 03:00:00+00:00,335.0,3,1,0,0.7071067811865476,0.7071067811865476,322.0,322.0,460.0,381.7916666666667
2025-02-11 04:00:00+00:00,344.0,4,1,0,0.8660254037844386,0.5000000000000001,335.0,322.0,458.0,376.5833333333333
2025-02-11 05:00:00+00:00,354.0,5,1,0,0.9659258262890683,0.25881904510252074,344.0,335.0,453.0,371.8333333333333
2025-02-11 06:00:00+00:00,368.0,6,1,0,1.0,6.123233995736766e-17,354.0,344.0,458.0,367.7083333333333
2025-02-11 07:00:00+00:00,372.0,7,1,0,0.9659258262890683,-0.25881904510252063,368.0,354.0,446.0,363.9583333333333
2025-02-11 08:00:00+00:00,369.0,8,1,0,0.8660254037844387,-0.4999999999999998,372.0,368.0,412.0,360.875
2025-02-11 09:00:00+00:00,367.0,9,1,0,0.7071067811865476,-0.7071067811865475,369.0,372.0,375.0,359.0833333333333
2025-02-11 10:00:00+00:00,361.0,10,1,0,0.49999999999999994,-0.8660254037844387,367.0,369.0,355.0,358.75
2025-02-11 11:00:00+00:00,372.0,11,1,0,0.258819045102521,-0.9659258262890682,361.0,367.0,359.0,359.0
2025-02-11 12:00:00+00:00,382.0,12,1,0,1.2246467991473532e-16,-1.0,372.0,361.0,355.0,359.5416666666667
2025-02-11 13:00:00+00:00,393.0,13,1,0,-0.2588190451025208,-0.9659258262890683,382.0,372.0,362.0,360.6666666666667
2025-02-11 14:00:00+00:00,410.0,14,1,0,-0.4999999999999997,-0.8660254037844388,393.0,382.0,375.0,361.9583333333333
2025-02-11 15:00:00+00:00,427.0,15,1,0,-0.7071067811865471,-0.7071067811865479,410.0,393.0,389.0,363.4166666666667
2025-02-11 16:00:00+00:00,437.0,16,1,0,-0.8660254037844385,-0.5000000000000004,427.0,410.0,388.0,365.0
2025-02-11 17:00:00+00:00,428.0,17,1,0,-0.9659258262890683,-0.25881904510252063,437.0,427.0,373.0,367.0416666666667
2025-02-11 18:00:00+00:00,423.0,18,1,0,-1.0,-1.8369701987210297e-16,428.0,437.0,371.0,369.3333333333333
2025-02-11 19:00:00+00:00,415.0,19,1,0,-0.9659258262890684,0.2588190451025203,423.0,428.0,362.0,371.5
2025-02-11 20:00:00+00:00,418.0,20,1,0,-0.8660254037844386,0.5000000000000001,415.0,423.0,360.0,373.7083333333333
2025-02-11 21:00:00+00:00,438.0,21,1,0,-0.7071067811865477,0.7071067811865474,418.0,415.0,361.0,376.125
2025-02-11 22:00:00+00:00,444.0,22,1,0,-0.5000000000000004,0.8660254037844384,438.0,418.0,358.0,379.3333333333333
2025-02-11 23:00:00+00:00,444.0,23,1,0,-0.25881904510252157,0.9659258262890681,444.0,438.0,346.0,382.9166666666667
2025-02-12 00:00:00+00:00,460.0,0,2,0,0.0,1.0,444.0,444.0,343.0,387.0
2025-02-12 01:00:00+00:00,450.0,1,2,0,0.25881904510252074,0.9659258262890683,460.0,444.0,322.0,391.875
2025-02-12 02:00:00+00:00,446.0,2,2,0,0.49999999999999994,0.8660254037844387,450.0,460.0,322.0,397.2083333333333
2025-02-12 03:00:00+00:00,453.0,3,2,0,0.7071067811865476,0.7071067811865476,446.0,450.0,335.0,402.375
2025-02-12 04:00:00+00:00,458.0,4,2,0,0.8660254037844386,0.5000000000000001,453.0,446.0,344.0,407.2916666666667
2025-02-12 05:00:00+00:00,461.0,5,2,0,0.9659258262890683,0.25881904510252074,458.0,453.0,354.0,412.0416666666667
